1.811691416050000214e+02,8.601806719261923035e+02
3.271045275809999566e+02,2.625019152020738602e+02
4.770901518480000050e+02,1.995016216122848220e+02
6.271365026770000668e+02,1.713130752637863168e+02
7.766145645249999916e+02,1.501428806597367895e+02
9.252493178510000007e+02,1.337007171252780324e+02
1.073649183698000115e+03,1.205658554566785909e+02
1.221720808524999939e+03,1.097749084190966329e+02
1.369069184958000051e+03,1.012301421966083268e+02
1.516510212413000090e+03,9.391030833480706974e+01
1.663341859145999933e+03,8.786730774724070159e+01
1.809580722434000108e+03,8.248667820606929979e+01
1.955300413976000073e+03,7.836020057777002989e+01
2.100517173467999783e+03,7.439235857317849820e+01
2.245880125902999680e+03,7.110990382962447143e+01
2.391089328414999727e+03,6.811725038936042154e+01
2.535882597930999964e+03,6.540221962142994983e+01
2.680410860248999597e+03,6.289858815492056721e+01
2.824567457301999639e+03,6.077602431492842783e+01
2.968569069369999852e+03,5.903431755598629138e+01
3.112283953626999846e+03,5.740422507424293741e+01
3.255892607101999602e+03,5.578428665132401676e+01
3.399206952361999811e+03,5.439209967077140817e+01
3.542303207313999792e+03,5.303735287560625977e+01
3.685021919446999618e+03,5.186860663889847700e+01
3.828145283709999603e+03,5.066504514928355718e+01
3.970828006639999785e+03,4.965580692034966859e+01
4.113907028693000029e+03,4.898021897935437607e+01
4.256338101832000575e+03,4.788437576722959221e+01
4.398627394850000201e+03,4.697876777049968666e+01
4.540780521732000125e+03,4.628330600775278469e+01
4.682295875356000579e+03,4.561821932442686034e+01
4.824467663366000124e+03,4.481761102059779489e+01
4.966244213302000389e+03,4.411553137287829429e+01
5.108081943780000074e+03,4.356416822858175664e+01
5.249763235168000392e+03,4.307036224113334555e+01
5.391182325376000335e+03,4.248836700126300769e+01
5.532749198112000158e+03,4.181517634012472229e+01
5.673872756667000431e+03,4.147829660445072619e+01
5.815634753033999914e+03,4.085388772484412101e+01
5.957653399653000633e+03,4.071480755518089723e+01
6.099427719893999893e+03,4.011440017936543256e+01
6.240696367958999872e+03,3.964971455665610023e+01
6.382320376253000177e+03,3.913037137504771579e+01
6.523808139181000115e+03,3.883049521360468503e+01
6.665765235918000144e+03,3.836402694652932155e+01
6.807456072388999928e+03,3.804508669367939433e+01
6.949055863215000500e+03,3.768467322798824171e+01
7.090412852099000702e+03,3.735088910436606824e+01
7.232229789120000532e+03,3.696643442427297543e+01
7.373853490853000039e+03,3.681597490468831779e+01
7.515678539084000477e+03,3.641984106116913011e+01
7.656813219192999895e+03,3.606402084590869350e+01
7.798473540095999851e+03,3.595685477355279858e+01
7.939905623526000454e+03,3.557569821132731391e+01
8.081007879761000368e+03,3.492688463857285086e+01
8.222108321044999684e+03,3.492175283725133994e+01
8.363238002815000073e+03,3.477456244073634650e+01
8.505028121457000452e+03,3.432303086778220091e+01
8.646310446473000411e+03,3.420969498610555348e+01
8.787703509953000321e+03,3.396887410038114297e+01
8.929065003055000489e+03,3.354528379624628798e+01
9.070210441957000512e+03,3.322259544142978882e+01
9.211524202807000620e+03,3.299664252773287387e+01
9.353319014882999909e+03,3.292719884947958775e+01
9.494574553304000801e+03,3.265314565557613236e+01
9.635235694695000348e+03,3.231586147495993799e+01
9.776151705383001172e+03,3.234803719430262703e+01
9.917097935212999801e+03,3.209102154569795573e+01
1.005801885867500096e+04,3.189112501296508029e+01
1.019955741517200113e+04,3.181682720271029652e+01
1.034021886280000035e+04,3.123038675494028027e+01
1.048096250759699979e+04,3.137428659333390613e+01
1.062209263169699989e+04,3.105636433020205089e+01
1.076316751868699976e+04,3.078646408619264463e+01
1.090475303374199939e+04,3.047713989364197573e+01
1.104575081958600094e+04,3.041844680352582131e+01
1.118673449463100042e+04,3.041138590132765174e+01
1.132759630436599946e+04,3.014481882485360842e+01
1.146819324480199975e+04,2.979613140415058581e+01
1.160904939175700019e+04,2.982801675736529390e+01
1.175004586797999946e+04,2.938502014717304789e+01
1.189112104913400071e+04,2.958352087128545449e+01
1.203188687939200099e+04,2.934511728618219806e+01
1.217296033932499995e+04,2.893077421337389765e+01
1.231433653628799948e+04,2.895455036617495992e+01
1.245530580154000018e+04,2.866651658515431933e+01
1.259594178952999937e+04,2.834823247675504021e+01
1.273720697900599953e+04,2.849695536356237113e+01
1.287811854705599944e+04,2.828551394373709371e+01
1.301925553679000041e+04,2.811099708208517356e+01
1.316037705227300103e+04,2.804744709699235727e+01
1.330144888426299985e+04,2.783344036826128232e+01
1.344288271219200033e+04,2.775373310263195137e+01
1.358448950395999964e+04,2.766807752229937023e+01
1.372545641733299999e+04,2.760527561300959931e+01
1.386647685209399970e+04,2.730793708502615758e+01
1.400743092709300072e+04,2.689127486919803545e+01
1.414837868089599942e+04,2.706709822543959731e+01
1.428932050668800002e+04,2.685775568052148898e+01
1.442982769947700035e+04,2.669101434384008797e+01
1.457056018351400053e+04,2.665985398894038383e+01
1.471121933752500081e+04,2.660144517896324245e+01
1.485160299740499977e+04,2.638869199237015550e+01
1.499209724206800092e+04,2.612830721824008862e+01
1.513305321700300010e+04,2.616737706347844394e+01
1.527447134679100054e+04,2.589524341923055673e+01
1.541482152186100029e+04,2.594213194369262609e+01
1.555521359647700046e+04,2.570208644819340904e+01
1.569563163432700094e+04,2.555012670054102486e+01
1.583605647183899964e+04,2.552552208103731246e+01
1.597681541749400094e+04,2.526389764282475525e+01
1.611762740564300111e+04,2.532245919383959532e+01
1.625854998469500060e+04,2.501076460174932592e+01
1.639999902723299965e+04,2.512215350752781973e+01
1.654109704504599722e+04,2.499752226159906598e+01
1.668266863599499993e+04,2.479894766267266704e+01
1.682394632245899993e+04,2.458982692701670558e+01
1.696485720824300006e+04,2.469677309816900035e+01
1.710603387086799921e+04,2.437931634357875765e+01
1.724724471761899986e+04,2.437501445724273452e+01
1.738835089018299914e+04,2.425840701666696830e+01
1.752922960469499958e+04,2.426417218068473503e+01
1.767015458966499864e+04,2.401404571718619252e+01
1.781109011723799995e+04,2.399478363531248704e+01
1.795212280264299989e+04,2.385218061155008229e+01
1.809308557292600017e+04,2.363675214382803702e+01
1.823382403258499835e+04,2.358302927206314692e+01
1.837482376708399897e+04,2.344452031004908932e+01
1.851616686701099752e+04,2.335501572051213159e+01
1.865824193153699889e+04,2.336831726184041713e+01
1.879890106912799820e+04,2.325056855405284040e+01
1.894002400834199943e+04,2.317363272086018711e+01
1.908095395597499737e+04,2.304717164380434724e+01
1.922237971464899965e+04,2.288519317379660478e+01
1.936362149662799857e+04,2.292146034928618548e+01
1.950495711070600009e+04,2.277633478988284210e+01
1.964674237423699742e+04,2.263755852027097504e+01
1.978799346636900009e+04,2.260111440632683255e+01
1.992939306935499917e+04,2.251042642371220737e+01
2.007079938761899757e+04,2.243302223478166724e+01
2.021299055726999723e+04,2.229388373828907177e+01
2.035457861763499750e+04,2.236085699200893018e+01
2.049605046128799950e+04,2.230069208193794239e+01
2.063736803216999760e+04,2.211056480694303517e+01
2.077876490695299799e+04,2.206741927297028383e+01
2.092026049924600011e+04,2.199940034348123064e+01
2.106166498467599740e+04,2.182045130943351907e+01
2.120242188394799814e+04,2.187616760015389517e+01
2.134350066259499727e+04,2.170627156184763962e+01
2.148483108157699826e+04,2.167105937691970752e+01
2.162647305653799776e+04,2.149713665286574127e+01
2.176793625318599879e+04,2.164047019502111269e+01
2.190932992254899727e+04,2.142267881338593938e+01
2.205056650613899910e+04,2.129736319483225415e+01
2.219148424491999685e+04,2.129183798168621067e+01
2.233280608246299744e+04,2.114161909230132963e+01
2.247381063933999758e+04,2.117615465728740176e+01
2.261536337243099842e+04,2.109470485929035277e+01
2.275668927433999852e+04,2.110408664136989643e+01
2.289775027869799669e+04,2.079652858704695717e+01
2.303932517913199990e+04,2.069017462685028264e+01
2.318111333802799709e+04,2.071786724022892301e+01
2.332199478923499919e+04,2.059381721395199705e+01
2.346350195690900000e+04,2.070989680178678682e+01
2.360485151613499693e+04,2.020992273999763000e+01
2.374624618323799950e+04,2.061267724607299101e+01
2.388818591762599681e+04,2.049816436635614281e+01
2.402931758718599667e+04,2.028985641478609381e+01
2.417115655767599674e+04,2.030026075318694367e+01
2.431284535965499890e+04,2.023712386673835084e+01
2.445402039511799740e+04,2.014067762656782179e+01
2.459550065290699786e+04,1.988682807154806298e+01
2.473659603093299665e+04,1.995604630579313010e+01
2.487793570447199818e+04,1.977929162121350970e+01
2.501954891870299980e+04,1.994514634591024205e+01
2.516181435073099783e+04,1.980067849817733716e+01
2.530310901709699829e+04,1.979638664519272240e+01
2.544478322317699713e+04,1.970240743499808289e+01
2.558617068156199821e+04,1.960976024078993163e+01
2.572723067583599914e+04,1.949001061306962512e+01
2.586857989862199975e+04,1.948309927460683255e+01
2.601034004072399694e+04,1.932963791055723135e+01
2.615178408053399835e+04,1.940044529213163926e+01
2.629369219979199988e+04,1.933066056822302059e+01
2.643521497794799870e+04,1.928486294693907510e+01
2.657662717898099800e+04,1.915155022969100784e+01
2.671858488795499943e+04,1.924602638828005752e+01
2.686020426856399718e+04,1.912553080630091529e+01
2.700158842850799920e+04,1.901756149611577484e+01
2.714305546503299774e+04,1.877494209793485780e+01
2.728470393786799832e+04,1.876291454940380987e+01
2.742620233539499895e+04,1.887660220576783132e+01
2.756772754521999741e+04,1.877465806848772800e+01
2.770925652607199663e+04,1.871455963610466355e+01
2.785025733565799965e+04,1.872346028942366658e+01
2.799142974525399768e+04,1.863826066107956336e+01
2.813304417154099792e+04,1.859867585224776931e+01
2.827447571362899907e+04,1.854186115294559301e+01
2.841570923338799912e+04,1.838357500014774004e+01
2.855675054615799672e+04,1.842595389272560169e+01
2.869805821984599970e+04,1.821415445189975557e+01
2.883908743532799781e+04,1.828629136034901848e+01
2.898022330323299684e+04,1.824745715789012834e+01
2.912181434702099796e+04,1.819017588274398278e+01
2.926356594508499984e+04,1.813862186851116221e+01
2.940527963947699754e+04,1.799366504687775503e+01
2.954627016622599695e+04,1.798044284626267242e+01
2.968766921709499729e+04,1.796293323077581405e+01
2.982934609024699967e+04,1.796289109093655156e+01
2.997081185602999903e+04,1.777809286396917798e+01
3.011217026355299822e+04,1.793229039969642002e+01
3.025373857635999957e+04,1.763393138002875560e+01
3.039552549321499828e+04,1.776615855238370401e+01
3.053777095544299664e+04,1.774193559412949739e+01
3.067925466565699753e+04,1.768679948948761194e+01
3.082140476072099773e+04,1.771489992521851065e+01
3.096304961067399927e+04,1.746235858526906881e+01
3.110485643446399990e+04,1.752933865531404578e+01
3.124643564601499747e+04,1.740645041104051671e+01
3.138859879643699969e+04,1.741428445568706351e+01
3.152986797186199692e+04,1.726322965149017108e+01
3.167095655160999740e+04,1.727338643386227446e+01
3.181190998916199896e+04,1.732235990035232120e+01
3.195373631137600023e+04,1.705382971976594320e+01
3.209489273051799682e+04,1.711732565606023471e+01
3.223625222646099792e+04,1.710373000579830460e+01
3.237745336713199868e+04,1.712286942306361937e+01
3.251895093247899786e+04,1.719066853030153297e+01
3.266068343293699945e+04,1.689798693592463508e+01
3.280263078676599980e+04,1.706809560638752998e+01
3.294423005774200283e+04,1.689538817209525590e+01
3.308625458723400516e+04,1.678907421954077606e+01
3.322806236289300432e+04,1.690508693278058772e+01
3.336966823226099950e+04,1.670425186825925223e+01
3.351157755568100401e+04,1.670241059524323646e+01
3.365315610144100356e+04,1.660308163285960248e+01
3.379498698693400365e+04,1.663776534378892791e+01
3.393704676490500424e+04,1.658282311987291280e+01
3.407860650716799864e+04,1.654159975776600788e+01
3.422001710567400005e+04,1.653959954021938472e+01
3.436133450412499951e+04,1.645842102922345518e+01
3.450307820877500490e+04,1.638215250910941734e+01
3.464441535344400472e+04,1.653247935314545103e+01
3.478610296465200372e+04,1.631640577743155873e+01
3.492744179016900307e+04,1.634738923384465181e+01
3.506982837754900538e+04,1.636564708783344102e+01
3.521140606845800357e+04,1.629252686231550129e+01
3.535279864862799877e+04,1.607441934968976582e+01
3.549455808234500000e+04,1.606038289596186530e+01
3.563616043170700141e+04,1.617979583676161326e+01
3.577828995370900520e+04,1.596554724423571336e+01
3.591968964836100349e+04,1.605710606965139320e+01
3.606084529527300037e+04,1.587788893727748452e+01
3.620211796314600360e+04,1.601227543334799108e+01
3.634378140408000036e+04,1.586628292514781435e+01
3.648508931900400057e+04,1.595010518979165681e+01
3.662642427839800075e+04,1.582516405256825998e+01
3.676773314147900237e+04,1.582241554629444380e+01
3.690963167662200431e+04,1.583037304095889830e+01
3.705092198098399967e+04,1.568806355777184436e+01
3.719247166093299893e+04,1.563687410112132170e+01
3.733393862889600132e+04,1.565314055678833860e+01
3.747526106277000508e+04,1.562188349550199895e+01
3.761695200049700361e+04,1.554053660014154481e+01
3.775863866453700030e+04,1.550609380496801570e+01
3.789997784483899886e+04,1.553774718531465027e+01
3.804173378840800433e+04,1.547354040425932631e+01
3.818313766993000172e+04,1.551635280955228069e+01
3.832469403387800412e+04,1.532414174109532112e+01
3.846610129549900012e+04,1.537696027753088579e+01
3.860740641566699924e+04,1.542275999964433097e+01
3.874887448347399913e+04,1.531270101393777416e+01
3.889024657797300461e+04,1.531232668461668567e+01
3.903157871964500373e+04,1.539743464857172306e+01
3.917368545684600394e+04,1.528472857084986103e+01
3.931572834113400313e+04,1.523866677218649279e+01
3.945731553714400070e+04,1.506320091051884980e+01
3.959933101881100447e+04,1.510196279248076401e+01
3.974157789021200006e+04,1.509109611986338884e+01
3.988308085583500360e+04,1.505544237892044634e+01
4.002462125001299864e+04,1.511897529302731691e+01
4.016638816507500451e+04,1.511680549563497422e+01
4.030816086958400410e+04,1.486681007957889022e+01
4.044985944855699927e+04,1.485111439721262094e+01
4.059146660172600241e+04,1.486819773156070745e+01
4.073334062198099855e+04,1.479155214431184895e+01
4.087547173819900490e+04,1.479022489975741017e+01
4.101727772066300531e+04,1.479537569189883151e+01
4.115937919394100027e+04,1.476103691281898023e+01
4.130102837987000385e+04,1.471817818441161663e+01
4.144336798715800251e+04,1.459147060769198845e+01
4.158532278635900002e+04,1.473083208234273656e+01
4.172733759694300534e+04,1.472141009993570471e+01
4.186908854888100177e+04,1.448991878608688211e+01
4.201098604100100056e+04,1.447080163761223304e+01
4.215247835560000385e+04,1.449038597704969256e+01
4.229456659543100250e+04,1.448067153078264369e+01
4.243655730842800403e+04,1.445036026751708569e+01
4.257839779615600128e+04,1.445508448860551631e+01
4.272063412525400054e+04,1.437077396302552579e+01
4.286227128920500400e+04,1.442910587222181462e+01
4.300395864353900106e+04,1.441981616286918921e+01
4.314555374327300524e+04,1.443314193179839400e+01
4.328729688648800220e+04,1.421502635758947442e+01
4.342851000861600187e+04,1.427005712771224211e+01
4.357010860451600456e+04,1.430980175559074752e+01
4.371202766757200152e+04,1.430772367412173729e+01
4.385413722029000201e+04,1.414708857114379370e+01
4.399588255134100473e+04,1.409705919123082296e+01
4.413734124000999873e+04,1.420306880281614248e+01
4.427895907406799961e+04,1.411720918310225059e+01
4.442024813287999859e+04,1.420922500039534064e+01
4.456177474603900191e+04,1.400009643432125017e+01
4.470355893522800034e+04,1.396887072417268705e+01
4.484492644803399889e+04,1.398823570824185403e+01
4.498656769557100051e+04,1.401739455356224440e+01
4.512817345905300317e+04,1.399933690284998811e+01
4.527007813643600093e+04,1.388890718843206962e+01
4.541215898674500204e+04,1.392247140643542558e+01
4.555420503832000395e+04,1.387413326257915713e+01
4.569597345591100020e+04,1.391139900972497756e+01
4.583759560417500325e+04,1.388226548532620619e+01
4.597936532753299980e+04,1.370286925670987088e+01
4.612107738035700459e+04,1.369393713114030220e+01
4.626320047264200548e+04,1.354909264406027880e+01
4.640505856619900442e+04,1.373215626091917052e+01
4.654669661743900360e+04,1.364590976751448892e+01
4.668859334554900124e+04,1.364522786070800819e+01
4.683072536139799922e+04,1.360472824053015195e+01
4.697200440970600175e+04,1.370182644890175894e+01
4.711403170856900397e+04,1.349213990100655636e+01
4.725536327522699867e+04,1.347025805750317851e+01
4.739673400409299938e+04,1.362701472796076985e+01
4.753819279280100454e+04,1.350672837350081501e+01
4.767984984327200073e+04,1.351863474526041031e+01
4.782136396116900141e+04,1.352114211825269940e+01
4.796298853895600041e+04,1.345727949973338333e+01
4.810450751718800166e+04,1.332928347937888880e+01
